customer_id,age,gender,country,monthly_visits,amount_spent,joined_year
2640,21,Other,Ghana,5,80.43,2016
2641,15,Other,South Africa,5,6.85,2017
2642,33,Male,Kenya,4,0.87,2018
2643,38,Other,USA,6,43.54,2021
2644,20,Male,UK,2,77.91,2023
2645,60,Female,Kenya,4,40.42,2015
2646,14,Female,Kenya,5,83.93,2023
2647,18,Other,Nigeria,7,48.68,2024
2648,40,Male,USA,3,52.96,2019
2649,65,Other,UK,9,1.43,2018
2650,41,Other,Ghana,2,4.64,2020
2651,38,Male,Ghana,3,64.55,2024
2652,37,Other,Kenya,6,71.95,2019
2653,24,Female,Kenya,5,39.06,2019
2654,17,Other,South Africa,7,44.6,2019
2655,46,Male,USA,2,47.64,2022
2656,60,Male,UK,8,5.55,2024
2657,49,Female,Kenya,7,55.12,2022
2658,27,Male,South Africa,2,32.55,2024
2659,56,Male,USA,6,46.13,2018
2660,48,Female,UK,3,41.41,2023
2661,27,Other,Ghana,4,71.98,2022
2662,55,Female,South Africa,5,19.18,2020
2663,60,Other,USA,4,23.38,2016
2664,35,Female,South Africa,6,24.85,2023
2665,18,Other,Kenya,5,71.87,2020
2666,58,Female,Nigeria,6,28.2,2022
2667,62,Other,Ghana,3,9.74,2020
2668,56,Female,Kenya,4,203.85,2019
2669,55,Other,Kenya,3,34.0,2021
2670,57,Female,USA,4,5.78,2018
2671,33,Male,South Africa,4,55.47,2024
2672,35,Other,Ghana,5,67.19,2017
2673,55,Female,Kenya,4,34.68,2021
2674,67,Other,USA,6,51.99,2016
2675,28,Other,Ghana,5,9.48,2024
2676,59,Female,South Africa,7,22.94,2017
2677,65,Other,Kenya,5,8.83,2015
2678,27,Female,UK,5,24.49,2015
2679,37,Male,Kenya,6,41.37,2016
2680,48,Other,Kenya,3,29.22,2015
2681,23,Male,Ghana,7,44.97,2016
2682,63,Other,Ghana,6,34.83,2015
2683,27,Other,Ghana,7,19.12,2017
2684,16,Other,Ghana,7,7.74,2023
2685,33,Female,USA,5,14.56,2023
2686,25,Male,Nigeria,5,11.2,2022
2687,34,Other,USA,5,61.45,2023
2688,31,Female,Kenya,7,85.73,2018
2689,46,Other,USA,3,63.72,2022
2690,26,Female,South Africa,6,51.6,2019
2691,16,Other,UK,6,18.4,2018
2692,60,Male,Ghana,3,62.06,2018
2693,65,Male,South Africa,8,46.45,2016
2694,64,Other,UK,7,2.4,2024
2695,58,Female,South Africa,3,119.09,2023
2696,39,Other,Kenya,4,4.17,2023
2697,41,Female,Ghana,2,34.93,2015
2698,59,Other,South Africa,4,35.98,2018
2699,40,Female,Kenya,3,90.7,2023
2700,47,Male,Ghana,5,122.13,2018
2701,20,Other,Nigeria,6,140.4,2016
2702,28,Male,Kenya,6,42.16,2016
2703,54,Male,USA,4,56.82,2024
2704,48,Other,Ghana,4,4.63,2023
2705,42,Other,South Africa,5,33.46,2018
2706,30,Female,UK,8,114.07,2015
2707,14,Female,South Africa,5,30.41,2015
2708,61,Male,USA,8,3.61,2015
2709,25,Female,USA,2,11.2,2022
2710,16,Female,South Africa,7,28.06,2015
2711,38,Other,UK,11,13.56,2019
2712,37,Female,Ghana,4,24.9,2023
2713,42,Male,Kenya,6,20.25,2018
2714,23,Female,USA,3,19.2,2023
2715,19,Male,USA,3,4.78,2019
2716,43,Other,USA,1,107.16,2023
2717,56,Male,UK,3,59.0,2016
2718,22,Female,Nigeria,6,48.83,2022
2719,51,Other,UK,3,46.63,2021
2720,25,Female,Ghana,2,25.25,2021
2721,43,Other,Ghana,6,86.67,2017
2722,19,Other,Ghana,4,132.99,2024
2723,68,Female,Ghana,3,0.28,2016
2724,61,Female,Ghana,6,4.13,2024
2725,54,Other,South Africa,2,56.19,2015
2726,54,Other,USA,3,13.46,2015
2727,68,Female,UK,10,121.35,2021
2728,48,Male,South Africa,7,55.04,2023
2729,32,Female,UK,4,22.97,2015
2730,16,Other,Nigeria,1,26.83,2024
2731,66,Female,Kenya,3,58.7,2018
2732,19,Male,USA,7,7.6,2016
2733,66,Female,Nigeria,7,107.46,2022
2734,13,Other,South Africa,3,0.24,2023
2735,56,Female,Kenya,7,193.04,2017
2736,68,Other,Nigeria,2,9.17,2017
2737,57,Other,UK,5,67.76,2021
2738,54,Female,Kenya,2,2.04,2023
2739,59,Other,UK,4,28.23,2021
2740,25,Other,Nigeria,5,49.76,2021
2741,67,Male,South Africa,3,3.64,2016
2742,34,Male,UK,4,29.29,2015
2743,66,Male,Kenya,5,18.06,2016
2744,33,Male,Nigeria,2,34.48,2020
2745,34,Other,UK,5,35.12,2024
2746,40,Female,South Africa,6,76.91,2022
2747,21,Other,USA,2,6.59,2022
2748,38,Other,South Africa,5,4.32,2020
2749,21,Other,South Africa,5,25.7,2016
2750,27,Female,USA,7,109.25,2023
2751,22,Male,South Africa,8,96.64,2024
2752,36,Other,USA,7,41.05,2018
2753,69,Other,USA,4,109.81,2019
2754,54,Male,UK,7,81.83,2015
2755,20,Other,UK,6,16.28,2023
2756,36,Female,USA,7,9.32,2024
2757,28,Other,Nigeria,5,17.92,2015
2758,61,Other,Kenya,5,12.88,2021
2759,38,Male,Nigeria,5,48.74,2023
2760,39,Other,USA,7,43.96,2017
2761,49,Other,Kenya,5,45.62,2016
2762,16,Female,UK,2,10.49,2024
2763,62,Male,Kenya,4,78.48,2022
2764,36,Male,USA,7,28.43,2018
2765,31,Female,UK,7,31.98,2015
2766,48,Other,Kenya,6,289.83,2022
2767,51,Male,Kenya,3,16.58,2020
2768,22,Male,Nigeria,1,25.06,2020
2769,37,Other,Kenya,4,56.42,2018
2770,30,Other,USA,9,106.19,2020
2771,31,Male,Ghana,5,6.78,2016
2772,48,Other,Ghana,4,66.41,2020
2773,22,Male,Ghana,4,125.22,2016
2774,45,Other,USA,7,27.49,2020
2775,67,Other,Ghana,4,16.89,2023
2776,62,Female,Nigeria,6,56.62,2021
2777,17,Other,USA,2,14.12,2018
2778,59,Female,UK,7,24.25,2015
2779,61,Other,USA,3,113.61,2023
2780,47,Male,USA,3,44.62,2015
2781,56,Male,Kenya,6,4.99,2019
2782,46,Other,Kenya,4,20.0,2021
2783,45,Other,Kenya,7,49.34,2024
2784,67,Male,South Africa,6,32.84,2024
2785,33,Other,Nigeria,8,53.99,2020
2786,29,Female,USA,3,71.66,2017
2787,34,Female,USA,5,32.76,2022
2788,60,Female,Kenya,6,216.95,2021
2789,49,Female,USA,3,123.06,2023
2790,27,Female,UK,4,3.09,2015
2791,47,Other,USA,8,15.49,2022
2792,40,Other,Ghana,4,17.87,2018
2793,19,Female,UK,4,10.18,2021
2794,44,Other,UK,4,18.7,2021
2795,23,Other,USA,4,27.65,2018
2796,22,Female,South Africa,8,2.65,2022
2797,21,Other,Kenya,7,6.81,2015
2798,26,Other,Nigeria,7,5.06,2019
2799,25,Other,Nigeria,5,2.37,2018
2800,69,Female,Ghana,7,32.84,2018
2801,37,Other,Nigeria,4,20.31,2017
2802,14,Male,Nigeria,7,137.01,2015
2803,47,Male,Kenya,2,5.42,2019
2804,19,Female,Kenya,2,130.21,2022
2805,33,Male,South Africa,5,4.53,2024
2806,30,Female,Ghana,5,48.28,2020
2807,15,Male,Nigeria,8,14.23,2015
2808,54,Male,South Africa,6,87.67,2019
2809,66,Male,Ghana,5,3.17,2020
2810,51,Female,UK,8,152.36,2023
2811,53,Female,Nigeria,5,2.42,2023
2812,61,Other,Nigeria,7,13.8,2019
2813,23,Female,Kenya,4,31.2,2017
2814,51,Male,USA,7,70.54,2020
2815,36,Male,Ghana,6,150.91,2022
2816,58,Female,Nigeria,5,27.93,2019
2817,31,Female,Ghana,3,70.8,2022
2818,16,Female,South Africa,5,64.94,2015
2819,38,Other,South Africa,5,42.33,2022
2820,50,Male,USA,4,58.71,2016
2821,54,Other,Nigeria,1,1.94,2021
2822,44,Other,Kenya,6,29.13,2016
2823,51,Male,Nigeria,6,77.06,2017
2824,57,Male,Ghana,7,32.14,2019
2825,58,Female,UK,8,103.38,2024
2826,48,Female,South Africa,7,89.68,2021
2827,52,Other,Ghana,1,99.55,2023
2828,49,Female,USA,5,6.96,2019
2829,45,Female,South Africa,4,14.0,2015
2830,48,Male,Kenya,8,1.5,2017
2831,15,Male,South Africa,3,203.14,2019
2832,21,Female,UK,1,13.47,2017
2833,20,Male,Nigeria,2,22.87,2022
2834,45,Female,UK,3,16.07,2022
2835,18,Male,UK,7,2.03,2015
2836,53,Male,Nigeria,4,15.14,2022
2837,51,Male,South Africa,7,5.17,2018
2838,16,Male,USA,11,25.07,2020
2839,25,Female,Nigeria,3,170.3,2024
2840,61,Other,Nigeria,7,59.91,2022
2841,14,Male,Kenya,5,61.36,2016
2842,17,Female,South Africa,9,30.18,2022
2843,56,Female,Nigeria,5,83.38,2021
2844,39,Male,USA,7,119.45,2018
2845,44,Other,Ghana,4,162.92,2019
2846,33,Male,South Africa,3,5.21,2020
2847,20,Female,Kenya,5,105.87,2017
2848,50,Other,UK,4,12.75,2016
2849,20,Female,Nigeria,8,25.31,2016
2850,62,Male,USA,4,21.19,2018
2851,15,Other,South Africa,3,56.22,2021
2852,66,Female,USA,5,45.56,2015
2853,56,Female,USA,2,5.78,2015
2854,15,Female,UK,6,76.35,2018
2855,34,Male,Kenya,6,28.96,2023
2856,18,Other,South Africa,3,0.11,2019
2857,14,Male,Nigeria,4,26.76,2015
2858,35,Male,Kenya,5,36.32,2017
2859,56,Male,Nigeria,7,3.57,2020
2860,14,Other,Ghana,6,8.19,2017
2861,50,Male,USA,3,252.36,2020
2862,29,Male,Ghana,6,102.47,2020
2863,47,Male,USA,3,7.15,2019
2864,46,Male,UK,6,43.41,2024
2865,35,Female,Kenya,2,23.84,2019
2866,42,Male,Nigeria,3,39.23,2023
2867,64,Female,UK,4,31.79,2017
2868,20,Male,Nigeria,11,2.47,2024
2869,34,Other,Kenya,5,18.95,2021
2870,56,Female,South Africa,4,6.71,2018
2871,48,Female,Ghana,3,33.57,2016
2872,17,Female,Ghana,2,118.93,2024
2873,25,Female,Nigeria,7,270.55,2017
2874,41,Other,Nigeria,4,144.35,2017
2875,43,Male,Nigeria,1,212.36,2017
2876,59,Female,Kenya,0,0.77,2017
2877,69,Other,South Africa,6,65.36,2024
2878,67,Female,Ghana,5,15.94,2020
2879,28,Male,UK,5,100.35,2020
2880,54,Female,USA,9,84.03,2023
2881,42,Other,Kenya,1,27.55,2022
2882,69,Male,Ghana,2,32.05,2024
2883,67,Other,South Africa,5,15.4,2021
2884,28,Male,Kenya,4,17.04,2016
2885,24,Male,UK,5,198.63,2024
2886,29,Male,Ghana,8,109.85,2016
2887,28,Female,Kenya,7,10.65,2015
2888,24,Other,Ghana,5,16.12,2021
2889,20,Other,Ghana,6,5.75,2021
2890,32,Other,South Africa,4,224.91,2015
2891,15,Male,USA,4,118.87,2020
2892,28,Female,South Africa,5,40.16,2021
2893,42,Male,Ghana,5,59.03,2015
2894,57,Other,Kenya,3,68.91,2020
2895,35,Female,UK,6,11.4,2024
2896,40,Female,South Africa,8,136.41,2023
2897,63,Female,USA,3,37.41,2015
2898,52,Other,Ghana,6,4.85,2016
2899,66,Female,UK,3,25.3,2016
2900,17,Female,South Africa,8,46.02,2024
2901,32,Male,South Africa,3,21.76,2017
2902,52,Male,South Africa,11,60.07,2018
2903,68,Female,South Africa,8,106.87,2021
2904,56,Female,UK,10,73.9,2017
2905,13,Male,Kenya,7,51.45,2021
2906,69,Male,USA,9,35.89,2019
2907,42,Male,USA,7,14.68,2019
2908,33,Other,Ghana,8,30.34,2021
2909,32,Other,Nigeria,8,17.33,2021
2910,18,Male,Kenya,4,135.92,2021
2911,34,Female,Ghana,5,118.93,2023
2912,30,Male,Ghana,6,8.47,2015
2913,20,Other,South Africa,5,86.47,2015
2914,51,Female,Nigeria,2,60.69,2017
2915,44,Other,Nigeria,5,184.87,2020
2916,45,Female,Kenya,3,31.12,2016
2917,65,Other,Nigeria,7,64.04,2023
2918,28,Female,Ghana,1,36.48,2015
2919,24,Female,Nigeria,1,3.6,2019
2920,50,Female,Nigeria,3,2.39,2021
2921,64,Female,USA,2,6.51,2024
2922,46,Other,Ghana,5,17.56,2017
2923,26,Other,UK,0,15.0,2016
2924,48,Female,Nigeria,4,65.16,2017
2925,45,Female,Nigeria,4,62.93,2021
2926,35,Other,South Africa,3,177.71,2015
2927,62,Female,Nigeria,2,18.58,2022
2928,57,Female,Nigeria,5,139.4,2017
2929,14,Female,USA,5,47.45,2019
2930,53,Male,Ghana,3,34.19,2024
2931,33,Female,Kenya,2,55.11,2019
2932,14,Male,Ghana,6,60.66,2020
2933,39,Female,South Africa,2,9.43,2021
2934,69,Other,Ghana,7,69.66,2015
2935,21,Male,Nigeria,5,64.58,2020
2936,13,Male,South Africa,10,300.22,2016
2937,23,Female,Ghana,2,121.49,2024
2938,15,Female,South Africa,6,57.71,2017
2939,64,Male,Kenya,6,62.3,2019
2940,35,Other,Ghana,6,145.93,2015
2941,38,Other,UK,4,170.83,2021
2942,16,Female,Nigeria,6,87.71,2015
2943,30,Other,South Africa,6,72.92,2022
2944,67,Other,UK,2,5.9,2020
2945,18,Female,UK,3,88.69,2015
2946,47,Other,USA,3,14.6,2021
2947,34,Female,South Africa,6,41.48,2024
2948,55,Male,UK,2,25.99,2017
2949,27,Female,USA,5,21.2,2021
2950,34,Male,UK,3,18.57,2022
2951,49,Male,Nigeria,8,96.7,2024
2952,64,Other,Kenya,3,73.3,2017
2953,54,Other,USA,7,37.06,2019
2954,24,Other,Kenya,2,54.6,2024
2955,59,Female,South Africa,4,208.44,2016
2956,61,Other,Nigeria,3,25.34,2016
2957,54,Male,USA,6,40.05,2015
2958,50,Other,South Africa,5,38.13,2017
2959,30,Other,UK,2,137.42,2018
2960,57,Female,Ghana,12,21.66,2017
2961,47,Female,South Africa,1,214.35,2022
2962,42,Male,Kenya,4,18.17,2015
2963,36,Female,Nigeria,6,5.77,2019
2964,54,Other,Nigeria,4,10.62,2021
2965,42,Female,South Africa,7,27.78,2023
2966,26,Male,UK,5,52.46,2015
2967,18,Other,Ghana,4,36.37,2023
2968,15,Male,Kenya,7,23.6,2023
2969,28,Female,South Africa,7,41.28,2018
2970,19,Female,South Africa,2,91.26,2024
2971,64,Male,Nigeria,5,91.3,2019
2972,26,Other,Kenya,3,64.77,2020
2973,21,Female,Ghana,4,152.3,2018
2974,27,Female,Nigeria,5,44.6,2020
2975,33,Other,South Africa,7,0.38,2019
2976,47,Female,Nigeria,6,17.19,2017
2977,14,Male,Nigeria,3,19.89,2017
2978,39,Female,USA,6,39.63,2023
2979,14,Female,Nigeria,3,117.64,2019
2980,47,Other,UK,4,91.04,2017
2981,30,Male,Nigeria,5,13.21,2022
2982,26,Other,UK,4,36.63,2022
2983,32,Female,Kenya,5,53.82,2017
2984,30,Female,Nigeria,4,219.15,2021
2985,22,Other,Ghana,9,1.59,2023
2986,37,Other,UK,6,31.17,2017
2987,14,Other,UK,1,221.6,2022
2988,37,Male,South Africa,5,189.06,2015
2989,66,Female,Kenya,7,20.08,2017
2990,45,Other,Nigeria,2,0.0,2018
2991,48,Female,Ghana,4,44.18,2017
2992,43,Male,South Africa,4,100.85,2023
2993,26,Male,Kenya,2,19.6,2024
2994,13,Male,UK,4,136.11,2019
2995,58,Male,Ghana,6,20.23,2017
2996,28,Female,Nigeria,3,47.11,2017
2997,66,Male,USA,4,64.01,2016
2998,58,Male,USA,2,21.19,2024
2999,64,Other,Kenya,6,21.71,2020
3000,15,Male,Ghana,3,31.74,2023
3001,47,Other,South Africa,4,90.16,2021
3002,53,Male,Ghana,4,5.32,2016
3003,18,Male,UK,4,49.91,2023
3004,37,Other,USA,4,56.56,2017
3005,25,Male,Kenya,6,40.81,2021
3006,65,Female,Nigeria,4,137.32,2024
3007,46,Female,Ghana,7,46.06,2021
3008,20,Male,USA,4,50.33,2018
3009,33,Female,South Africa,3,45.78,2018
3010,46,Other,Kenya,2,64.01,2016
3011,16,Male,Nigeria,4,7.27,2016
3012,37,Male,Ghana,3,112.35,2016
3013,27,Other,South Africa,1,2.17,2019
3014,16,Other,Nigeria,4,51.19,2017
3015,57,Other,UK,5,47.79,2024
3016,24,Male,USA,5,11.67,2021
3017,44,Other,UK,4,2.08,2021
3018,44,Other,USA,3,7.47,2020
3019,40,Female,South Africa,3,15.85,2022
3020,25,Female,UK,6,106.9,2018
3021,43,Male,USA,1,96.8,2023
3022,26,Female,Kenya,5,3.3,2024
3023,32,Female,South Africa,4,17.07,2024
3024,30,Other,USA,6,110.05,2019
3025,41,Other,Ghana,6,13.5,2018
3026,18,Female,USA,8,275.64,2017
3027,44,Female,UK,4,14.84,2023
3028,41,Female,Kenya,1,67.18,2018
3029,55,Male,Nigeria,7,26.98,2023
3030,14,Male,Nigeria,9,7.32,2015
3031,35,Male,USA,2,14.73,2019
3032,31,Female,Nigeria,5,56.21,2015
3033,43,Female,USA,6,20.55,2023
3034,63,Male,Kenya,2,46.33,2021
3035,17,Male,Nigeria,10,11.5,2024
3036,31,Female,UK,5,29.76,2023
3037,46,Other,UK,2,35.9,2019
3038,22,Male,Ghana,5,26.62,2024
3039,37,Female,USA,7,11.03,2023
3040,14,Female,Nigeria,5,30.95,2018
3041,23,Other,UK,5,59.03,2017
3042,62,Female,Kenya,3,167.49,2016
3043,43,Female,Kenya,7,77.92,2018
3044,68,Male,Ghana,2,8.81,2017
3045,27,Male,Kenya,11,15.92,2023
3046,21,Other,Kenya,6,4.11,2022
3047,35,Other,Nigeria,5,7.29,2015
3048,31,Female,USA,6,14.43,2016
3049,21,Male,South Africa,4,11.13,2017
3050,47,Other,Kenya,4,12.02,2020
3051,33,Other,Kenya,5,13.12,2019
3052,21,Other,South Africa,5,17.88,2019
3053,40,Female,Kenya,1,6.71,2020
3054,58,Male,Nigeria,7,16.28,2022
3055,63,Other,Nigeria,9,58.3,2015
3056,19,Male,South Africa,6,13.49,2019
3057,28,Other,UK,6,9.43,2020
3058,28,Other,Kenya,3,3.5,2024
3059,45,Male,UK,6,34.65,2020
3060,16,Male,Kenya,8,92.25,2023
3061,16,Male,USA,8,3.04,2024
3062,51,Female,Kenya,8,39.08,2021
3063,52,Other,Nigeria,6,52.58,2018
3064,29,Female,Ghana,4,44.88,2021
3065,49,Male,Ghana,3,105.03,2021
3066,51,Other,Ghana,5,100.64,2020
3067,64,Female,Ghana,5,2.95,2022
3068,41,Other,UK,3,22.39,2022
3069,64,Female,UK,4,55.56,2024
3070,48,Male,Kenya,6,152.29,2020
3071,50,Female,UK,4,81.66,2016
3072,51,Other,Kenya,6,9.72,2019
3073,62,Other,USA,3,16.37,2015
3074,49,Other,Kenya,3,72.11,2024
3075,64,Other,Ghana,4,31.88,2024
3076,47,Male,South Africa,5,39.63,2024
3077,19,Female,South Africa,3,46.95,2023
3078,39,Male,Nigeria,9,5.45,2018
3079,40,Male,Nigeria,3,96.88,2015
3080,34,Male,Kenya,4,99.44,2017
3081,26,Other,South Africa,5,31.58,2024
3082,19,Other,Ghana,1,49.29,2016
3083,49,Other,UK,2,53.93,2023
3084,34,Female,Ghana,5,10.52,2021
3085,17,Other,Ghana,6,5.97,2024
3086,67,Female,Kenya,3,1.04,2024
3087,14,Other,Kenya,5,122.02,2020
3088,39,Other,USA,5,21.21,2018
3089,33,Male,Ghana,6,4.49,2018
3090,66,Male,Ghana,1,31.35,2021
3091,50,Male,Kenya,6,3.93,2022
3092,27,Female,Kenya,5,4.46,2018
3093,33,Female,USA,7,33.56,2021
3094,22,Other,USA,2,35.55,2017
3095,35,Female,Nigeria,2,43.39,2023
3096,68,Other,South Africa,3,53.4,2017
3097,51,Female,Ghana,2,55.17,2017
3098,17,Female,Ghana,4,28.37,2024
3099,13,Female,USA,3,51.58,2016
3100,25,Male,USA,5,18.17,2017
3101,33,Female,Nigeria,5,29.11,2022
3102,38,Male,South Africa,5,24.99,2016
3103,62,Male,Nigeria,7,19.96,2015
3104,57,Female,South Africa,4,13.63,2019
3105,33,Other,UK,4,4.09,2022
3106,65,Other,Ghana,3,35.25,2020
3107,30,Other,Nigeria,6,38.53,2016
3108,49,Female,USA,4,20.49,2023
3109,57,Other,Nigeria,5,186.16,2018
3110,44,Male,UK,5,40.7,2017
3111,48,Other,Nigeria,7,109.92,2018
3112,29,Female,Ghana,3,42.21,2017
3113,47,Other,UK,7,10.53,2022
3114,61,Male,USA,3,183.69,2015
3115,23,Female,USA,6,108.29,2015
3116,33,Other,Kenya,6,31.86,2023
3117,64,Female,UK,3,13.92,2021
3118,67,Female,Kenya,5,12.59,2023
3119,65,Female,Kenya,4,82.0,2017
3120,38,Other,Ghana,7,3.58,2017
3121,16,Female,Nigeria,6,50.81,2016
3122,46,Other,USA,4,51.1,2016
3123,64,Male,USA,3,10.07,2023
3124,60,Other,Nigeria,4,61.02,2016
3125,30,Male,USA,3,61.11,2018
3126,52,Other,Nigeria,10,21.54,2018
3127,47,Female,UK,4,33.02,2023
3128,53,Other,Ghana,1,89.42,2017
3129,41,Female,Ghana,3,37.03,2024
3130,64,Male,Ghana,4,48.14,2016
3131,41,Other,Nigeria,4,26.62,2017
3132,50,Female,Nigeria,4,8.1,2023
3133,54,Male,South Africa,5,312.42,2019
3134,33,Male,USA,5,37.91,2019
3135,54,Other,USA,7,20.51,2021
3136,25,Male,South Africa,5,62.55,2015
3137,61,Female,South Africa,11,48.49,2024
3138,53,Male,Ghana,4,13.26,2019
3139,29,Male,South Africa,3,104.75,2023
3140,68,Female,Nigeria,4,3.68,2020
3141,21,Male,Kenya,0,46.53,2022
3142,53,Male,Nigeria,6,32.49,2024
3143,13,Male,South Africa,7,19.15,2022
3144,14,Male,USA,1,87.54,2015
3145,60,Female,Nigeria,5,53.4,2022
3146,41,Male,USA,6,71.25,2020
3147,45,Female,Nigeria,4,26.78,2018
3148,22,Male,USA,3,142.71,2017
3149,62,Male,UK,3,21.13,2019
3150,52,Male,Nigeria,3,37.86,2019
3151,33,Male,USA,4,135.64,2021
3152,40,Female,Kenya,6,4.34,2023
3153,23,Female,Ghana,3,5.76,2015
3154,67,Female,Nigeria,4,257.39,2023
3155,46,Other,Kenya,6,177.7,2017
3156,20,Male,Ghana,5,73.86,2020
3157,34,Male,Nigeria,7,33.1,2020
3158,20,Female,Kenya,5,35.27,2018
3159,61,Other,Kenya,1,14.87,2016
3160,27,Male,UK,8,28.35,2019
3161,29,Female,Kenya,6,28.22,2017
3162,35,Male,UK,4,1.84,2018
3163,36,Male,South Africa,10,30.18,2020
3164,57,Female,USA,3,32.68,2021
3165,31,Female,Ghana,5,54.8,2016
3166,17,Male,USA,6,36.33,2017
3167,44,Male,USA,5,98.91,2021
3168,56,Female,UK,7,22.91,2019
3169,13,Male,USA,6,26.36,2018
3170,35,Male,Kenya,3,42.37,2018
3171,49,Female,UK,8,11.33,2023
3172,20,Male,USA,6,25.0,2023
3173,25,Male,UK,7,57.94,2024
3174,20,Other,South Africa,6,26.54,2021
3175,69,Female,UK,4,118.55,2015
3176,35,Other,Nigeria,6,47.76,2015
3177,55,Other,Kenya,6,8.35,2017
3178,13,Other,Ghana,4,33.42,2017
3179,57,Male,Nigeria,3,72.36,2021
3180,63,Male,Nigeria,6,51.55,2016
3181,36,Other,Nigeria,2,108.26,2022
3182,47,Other,USA,7,69.31,2015
3183,36,Other,UK,6,3.18,2022
3184,29,Male,UK,2,5.97,2023
3185,17,Other,USA,6,52.46,2019
3186,32,Other,Kenya,3,13.62,2018
3187,33,Female,USA,5,44.32,2020
3188,52,Female,USA,6,78.56,2020
3189,43,Male,USA,3,43.01,2022
3190,58,Female,Kenya,6,26.85,2022
3191,48,Female,Kenya,7,51.96,2015
3192,23,Female,South Africa,4,7.75,2023
3193,64,Male,South Africa,3,64.22,2024
3194,27,Female,South Africa,9,59.71,2015
3195,31,Male,South Africa,7,36.12,2017
3196,19,Other,UK,6,16.34,2021
3197,63,Female,Nigeria,11,79.87,2019
3198,40,Male,Nigeria,1,35.72,2020
3199,63,Female,South Africa,7,3.05,2022
3200,55,Other,South Africa,7,125.43,2018
3201,17,Male,Ghana,4,72.99,2018
3202,17,Male,Nigeria,4,43.95,2022
3203,42,Male,Ghana,2,28.71,2017
3204,66,Other,Ghana,6,160.82,2020
3205,44,Other,USA,5,74.59,2018
3206,20,Other,UK,6,38.29,2020
3207,22,Male,Kenya,9,52.94,2018
3208,50,Other,Nigeria,6,16.48,2016
3209,59,Female,South Africa,6,10.89,2024
3210,44,Other,South Africa,7,15.96,2017
3211,60,Male,Kenya,6,17.35,2022
3212,40,Female,Nigeria,8,67.3,2015
3213,29,Other,South Africa,2,7.54,2024
3214,43,Female,South Africa,5,75.16,2020
3215,20,Female,USA,10,37.05,2023
3216,52,Male,Ghana,3,24.27,2015
3217,37,Female,South Africa,6,17.86,2018
3218,21,Female,UK,6,36.0,2021
3219,14,Male,Nigeria,7,19.1,2020
3220,27,Male,UK,3,28.06,2020
3221,62,Male,Kenya,10,67.16,2023
3222,15,Female,USA,4,49.17,2022
3223,61,Female,Nigeria,5,68.91,2019
3224,48,Female,USA,1,62.41,2016
3225,16,Male,Ghana,4,84.39,2017
3226,26,Other,South Africa,4,11.26,2024
3227,53,Female,Nigeria,6,266.16,2017
3228,53,Other,Kenya,2,32.29,2018
3229,37,Male,Ghana,5,63.33,2016
3230,67,Female,Ghana,5,56.62,2022
3231,62,Other,USA,5,41.75,2022
3232,22,Female,Ghana,7,273.83,2022
3233,33,Female,Nigeria,7,12.25,2024
3234,48,Female,USA,6,27.39,2019
3235,24,Other,Ghana,4,6.83,2024
3236,39,Male,Kenya,5,10.03,2020
3237,52,Female,UK,2,62.41,2020
3238,14,Male,Nigeria,4,0.24,2021
3239,66,Male,Kenya,9,110.28,2015
3240,25,Other,Kenya,6,50.14,2024
3241,65,Other,USA,4,29.07,2017
3242,44,Male,South Africa,8,20.13,2017
3243,43,Female,USA,5,6.75,2021
3244,28,Other,Nigeria,8,127.27,2020
3245,44,Female,Nigeria,3,62.3,2023
3246,44,Female,USA,3,20.5,2023
3247,46,Female,South Africa,3,3.68,2023
3248,23,Male,USA,5,19.7,2018
3249,22,Female,Nigeria,8,10.21,2017
3250,27,Male,South Africa,9,77.15,2018
3251,29,Male,Nigeria,7,63.58,2017
3252,52,Female,South Africa,4,34.47,2021
3253,30,Female,South Africa,6,108.51,2017
3254,67,Female,USA,7,9.96,2015
3255,21,Female,USA,2,30.07,2022
3256,37,Male,USA,3,62.0,2020
3257,52,Female,South Africa,2,3.51,2019
3258,26,Female,South Africa,4,23.31,2022
3259,37,Male,Nigeria,5,42.39,2022
3260,62,Other,Kenya,6,22.85,2017
3261,34,Other,USA,4,32.72,2017
3262,64,Male,UK,0,46.84,2024
3263,42,Other,Nigeria,6,22.97,2021
3264,32,Male,Nigeria,4,5.6,2017
3265,33,Female,Ghana,3,7.51,2023
3266,56,Female,USA,5,37.43,2022
3267,44,Other,Nigeria,6,9.6,2022
3268,63,Female,Ghana,4,110.29,2023
3269,58,Other,UK,5,89.84,2022
3270,61,Other,UK,4,21.46,2018
3271,68,Female,USA,4,88.89,2021
3272,33,Female,South Africa,4,38.09,2020
3273,47,Other,Ghana,1,8.66,2015
3274,44,Female,South Africa,6,47.62,2019
3275,42,Male,UK,5,56.89,2016
3276,67,Female,UK,4,4.38,2023
3277,51,Female,Kenya,6,18.88,2017
3278,61,Male,Kenya,5,0.27,2021
3279,24,Female,Kenya,1,19.02,2016
3280,53,Female,Kenya,3,20.43,2021
3281,59,Other,Nigeria,6,49.74,2018
3282,30,Female,Kenya,5,11.1,2020
3283,33,Female,Nigeria,2,1.53,2023
3284,25,Male,Nigeria,6,18.96,2022
3285,33,Other,USA,6,87.33,2023
3286,20,Other,Nigeria,4,25.47,2019
3287,58,Other,Nigeria,5,26.82,2019
